2024-02-12 15:49:11.923751244 +0100 CET m=+0.003370101,2024-02-12 16:19:11.929989453 +0100 CET m=+1800.009608318,validator,1800000000000,informed1,16,8,20,16,8,4,0.5,100,3.0
2024-02-12 16:22:46.070666992 +0100 CET m=+0.002558519,2024-02-12 16:52:46.083785301 +0100 CET m=+1800.015676815,validator,1800000000000,informed1,16,8,20,16,8,4,0.5,100,3.0
2024-02-12 16:56:21.003304032 +0100 CET m=+0.002696354,2024-02-12 17:26:21.010008282 +0100 CET m=+1800.009400600,validator,1800000000000,informed1,16,8,20,16,8,4,0.5,100,3.0
2024-02-12 17:29:55.200686351 +0100 CET m=+0.002586131,2024-02-12 17:59:55.205658327 +0100 CET m=+1800.007558109,validator,1800000000000,informed10,16,6,20,4,6,4,0.5,100,1.0
2024-02-12 18:03:30.017571397 +0100 CET m=+0.002494289,2024-02-12 18:33:30.026804083 +0100 CET m=+1800.011726935,validator,1800000000000,informed10,16,6,20,4,6,4,0.5,100,1.0
2024-02-12 18:37:04.997190736 +0100 CET m=+0.002487102,2024-02-12 19:07:05.004115572 +0100 CET m=+1800.009411930,validator,1800000000000,informed10,16,6,20,4,6,4,0.5,100,1.0
2024-02-12 19:10:39.776932185 +0100 CET m=+0.002426098,2024-02-12 19:40:39.787498712 +0100 CET m=+1800.012992597,validator,1800000000000,informed11,16,8,20,8,8,4,0.15,100,3.0
2024-02-12 19:44:15.628792625 +0100 CET m=+0.003339575,2024-02-12 20:14:15.636691676 +0100 CET m=+1800.011238615,validator,1800000000000,informed11,16,8,20,8,8,4,0.15,100,3.0
2024-02-12 20:17:51.101674809 +0100 CET m=+0.003765229,2024-02-12 20:47:51.105602873 +0100 CET m=+1800.007693291,validator,1800000000000,informed11,16,8,20,8,8,4,0.15,100,3.0
2024-02-12 20:51:26.061472019 +0100 CET m=+0.002561388,2024-02-12 21:21:26.120717263 +0100 CET m=+1800.061806616,validator,1800000000000,informed12,16,8,15,16,8,4,0.75,100,0.5
2024-02-12 21:24:59.907695528 +0100 CET m=+0.002725766,2024-02-12 21:54:59.912211579 +0100 CET m=+1800.007241799,validator,1800000000000,informed12,16,8,15,16,8,4,0.75,100,0.5
2024-02-12 21:58:33.891877999 +0100 CET m=+0.002791166,2024-02-12 22:28:33.950463002 +0100 CET m=+1800.061376157,validator,1800000000000,informed12,16,8,15,16,8,4,0.75,100,0.5
2024-02-12 22:32:07.912577238 +0100 CET m=+0.002550648,2024-02-12 23:02:07.917062567 +0100 CET m=+1800.007035968,validator,1800000000000,informed13,5,4,7,3,2,2,0.25,100,1.0
2024-02-12 23:05:41.990794295 +0100 CET m=+0.003390597,2024-02-12 23:35:41.994998996 +0100 CET m=+1800.007595284,validator,1800000000000,informed13,5,4,7,3,2,2,0.25,100,1.0
2024-02-12 23:39:17.129979982 +0100 CET m=+0.002505213,2024-02-13 00:09:17.132866108 +0100 CET m=+1800.005391335,validator,1800000000000,informed13,5,4,7,3,2,2,0.25,100,1.0
2024-02-13 00:12:52.014095586 +0100 CET m=+0.002639426,2024-02-13 00:42:52.018511683 +0100 CET m=+1800.007055491,validator,1800000000000,informed14,6,4,8,7,5,4,0.25,100,3.0
2024-02-13 00:46:27.160747049 +0100 CET m=+0.002382264,2024-02-13 01:16:27.164755534 +0100 CET m=+1800.006390729,validator,1800000000000,informed14,6,4,8,7,5,4,0.25,100,3.0
2024-02-13 01:20:02.017248811 +0100 CET m=+0.002413780,2024-02-13 01:50:02.021403257 +0100 CET m=+1800.006568202,validator,1800000000000,informed14,6,4,8,7,5,4,0.25,100,3.0
2024-02-13 01:53:36.595990963 +0100 CET m=+0.003572236,2024-02-13 02:23:36.655865556 +0100 CET m=+1800.063446815,validator,1800000000000,informed15,6,3,8,2,2,4,0.25,100,0.5
2024-02-13 02:27:11.177285858 +0100 CET m=+0.002516698,2024-02-13 02:57:11.237120257 +0100 CET m=+1800.062351068,validator,1800000000000,informed15,6,3,8,2,2,4,0.25,100,0.5
2024-02-13 03:00:44.862249886 +0100 CET m=+0.003506021,2024-02-13 03:30:44.927351437 +0100 CET m=+1800.068607588,validator,1800000000000,informed15,6,3,8,2,2,4,0.25,100,0.5
2024-02-13 03:34:18.85918087 +0100 CET m=+0.003133305,2024-02-13 04:04:18.866096905 +0100 CET m=+1800.010049331,validator,1800000000000,informed16,21,16,24,5,16,8,0.5,100,1.0
2024-02-13 04:07:52.66039275 +0100 CET m=+0.002454230,2024-02-13 04:37:52.66741493 +0100 CET m=+1800.009476418,validator,1800000000000,informed16,21,16,24,5,16,8,0.5,100,1.0
