,experiment,propagationTime,messageOverhead,messageReceived,graft,prune,iwant,ihave,messageBandwidth,totalBandwidth,gossipReceived,gossipBandwidth,topology,d,dlo,dhi,dscore,dlazy,dout,gossipFactor,interval,topics,topicSize
7666,563,233.0,156.0,24.0,0.0,0.0,0.0,26.0,4.8,75.6,231.0,46.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7667,563,222.0,133.0,22.0,0.0,0.0,0.0,29.0,4.4,64.2,184.0,36.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7668,563,263.0,183.0,30.0,0.0,0.0,0.0,36.0,6.0,88.8,202.0,40.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7669,563,302.0,143.0,24.0,0.0,0.0,0.0,26.0,4.8,70.2,213.0,42.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7670,563,320.6666666666667,164.0,28.0,0.0,0.0,0.0,28.0,5.6,78.8,181.0,36.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7671,563,320.0,169.0,27.0,0.0,0.0,0.0,35.0,5.4,81.8,228.0,45.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7672,563,212.0,140.0,22.0,0.0,0.0,0.0,28.0,4.4,68.6,203.0,40.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7673,563,269.5,188.0,31.0,0.0,0.0,0.0,27.0,6.2,89.4,144.0,28.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7674,563,263.0,159.0,27.0,0.0,0.0,0.0,35.0,5.4,77.8,225.0,45.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7675,563,317.0,113.0,18.0,0.0,0.0,0.0,22.0,3.6,55.0,221.0,44.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7676,563,316.5,186.0,30.0,0.0,0.0,0.0,27.0,6.0,88.2,172.0,34.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7677,563,237.5,173.0,28.0,0.0,0.0,0.0,38.0,5.6,84.4,223.0,44.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7678,563,271.0,136.0,21.0,0.0,0.0,0.0,24.0,4.2,65.8,210.0,42.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7679,563,252.5,184.0,30.0,0.0,0.0,0.0,27.0,6.0,87.4,146.0,29.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7680,563,212.5,166.0,27.0,0.0,0.0,0.0,35.0,5.4,80.6,224.0,44.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7681,563,326.0,111.0,18.0,0.0,0.0,0.0,25.0,3.6,55.0,198.0,39.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7682,563,374.0,187.0,30.0,0.0,0.0,0.0,25.0,6.0,88.2,168.0,33.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7683,563,246.5,154.0,27.0,0.0,0.0,0.0,35.0,5.4,75.8,220.0,44.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7684,563,298.0,132.0,21.0,0.0,0.0,0.0,24.0,4.2,64.2,195.0,39.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7685,563,257.0,182.0,30.0,0.0,0.0,0.0,26.0,6.0,86.4,151.0,30.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7686,563,213.5,152.0,26.0,0.0,0.0,0.0,34.0,5.2,74.6,222.0,44.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7687,563,281.0,118.0,19.0,0.0,0.0,0.0,23.0,3.8,57.6,194.0,38.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7688,563,281.5,181.0,30.0,0.0,0.0,0.0,29.0,6.0,86.6,187.0,37.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7689,563,312.5,156.0,26.0,0.0,0.0,0.0,30.0,5.2,75.2,217.0,43.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7690,563,360.0,147.0,23.0,0.0,0.0,0.0,26.0,4.6,71.4,198.0,39.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7691,563,280.0,178.0,30.0,0.0,0.0,0.0,27.0,6.0,85.0,147.0,29.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7692,563,223.0,153.0,26.0,0.0,0.0,0.0,37.0,5.2,75.4,221.0,44.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7693,563,410.0,113.0,19.0,0.0,0.0,0.0,24.0,3.8,55.8,177.0,35.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7694,563,221.5,182.0,30.0,0.0,0.0,0.0,27.0,6.0,86.6,202.0,40.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7695,563,254.5,136.0,24.0,0.0,0.0,0.0,34.0,4.8,67.4,195.0,39.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7696,563,260.0,162.0,26.0,0.0,0.0,0.0,23.0,5.2,78.0,154.0,30.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7697,563,243.5,159.0,28.0,0.0,0.0,0.0,26.0,5.6,76.4,235.0,47.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7698,563,209.0,118.0,20.0,0.0,0.0,0.0,33.0,4.0,58.4,208.0,41.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7699,563,296.0,190.0,31.0,0.0,0.0,0.0,24.0,6.2,91.2,134.0,26.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7700,563,264.0,170.0,28.0,0.0,0.0,0.0,28.0,5.6,81.2,224.0,44.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7701,563,210.0,98.0,17.0,0.0,0.0,0.0,36.0,3.4,49.8,201.0,40.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7702,563,252.5,181.0,30.0,0.0,0.0,0.0,22.0,6.0,87.0,155.0,31.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7703,563,353.0,163.0,28.0,0.0,0.0,0.0,28.0,5.6,78.4,229.0,45.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7704,563,369.0,116.0,19.0,0.0,0.0,0.0,37.0,3.8,58.0,198.0,39.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7705,563,250.0,184.0,30.0,0.0,0.0,0.0,25.0,6.0,88.6,134.0,26.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7706,563,234.5,162.0,27.0,0.0,0.0,0.0,27.0,5.4,77.4,223.0,44.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7707,563,275.0,104.0,18.0,0.0,0.0,0.0,29.0,3.6,51.2,195.0,39.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7708,563,287.0,182.0,30.0,0.0,0.0,0.0,21.0,6.0,87.0,164.0,32.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7709,563,242.5,161.0,27.0,0.0,0.0,0.0,25.0,5.4,76.6,234.0,46.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7710,563,263.0,127.0,21.0,0.0,0.0,0.0,33.0,4.2,62.4,187.0,37.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7711,563,270.5,190.0,30.0,0.0,0.0,0.0,24.0,6.0,90.8,152.0,30.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7712,563,267.0,155.0,26.0,0.0,0.0,0.0,24.0,5.2,73.6,225.0,45.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7713,563,245.0,114.0,19.0,0.0,0.0,0.0,35.0,3.8,57.0,201.0,40.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7714,563,257.0,183.0,30.0,0.0,0.0,0.0,22.0,6.0,87.6,193.0,38.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7715,563,313.0,167.0,27.0,0.0,0.0,0.0,25.0,5.4,79.0,228.0,45.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7716,563,290.0,154.0,24.0,0.0,0.0,0.0,32.0,4.8,74.2,198.0,39.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7717,563,298.0,183.0,30.0,0.0,0.0,0.0,25.0,6.0,88.2,186.0,37.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7718,563,312.0,160.0,28.0,0.0,0.0,0.0,29.0,5.6,77.2,229.0,45.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7719,563,275.0,147.0,24.0,0.0,0.0,0.0,32.0,4.8,71.4,144.0,28.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7720,563,299.5,182.0,30.0,0.0,0.0,0.0,27.0,6.0,88.2,236.0,47.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7721,563,260.0,115.0,20.0,0.0,0.0,0.0,27.0,4.0,55.8,220.0,44.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7722,563,327.0,189.0,31.0,0.0,0.0,0.0,34.0,6.2,91.2,145.0,29.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7723,563,206.0,175.0,30.0,0.0,0.0,0.0,25.0,6.0,85.0,205.0,41.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7724,563,467.0,117.0,18.0,0.0,0.0,0.0,27.0,3.6,56.0,219.0,43.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7725,563,255.5,164.0,28.0,0.0,0.0,0.0,31.0,5.6,79.4,117.0,23.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7726,563,263.5,176.0,30.0,0.0,0.0,0.0,23.0,6.0,85.0,234.0,46.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7727,563,219.0,94.0,16.0,0.0,0.0,0.0,23.0,3.2,45.4,226.0,45.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7728,563,319.0,189.0,30.0,0.0,0.0,0.0,34.0,6.0,90.6,114.0,22.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7729,563,255.0,181.0,30.0,0.0,0.0,0.0,25.0,6.0,87.4,229.0,45.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7730,563,239.0,87.0,15.0,0.0,0.0,0.0,29.0,3.0,43.2,219.0,43.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7731,563,297.0,184.0,30.0,0.0,0.0,0.0,32.0,6.0,88.6,118.0,23.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7732,563,244.5,178.0,30.0,0.0,0.0,0.0,21.0,6.0,85.4,239.0,47.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7733,563,257.0,95.0,16.0,0.0,0.0,0.0,24.0,3.2,45.8,227.0,45.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7734,563,249.0,190.0,31.0,0.0,0.0,0.0,36.0,6.2,92.0,118.0,23.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7735,563,269.0,183.0,29.0,0.0,0.0,0.0,24.0,5.8,87.8,229.0,45.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7736,563,285.3333333333333,94.0,17.0,0.0,0.0,0.0,26.0,3.4,45.8,219.0,43.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7737,563,250.0,184.0,30.0,0.0,0.0,0.0,33.0,6.0,88.6,121.0,24.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7738,563,260.0,178.0,28.0,0.0,0.0,0.0,22.0,5.6,85.0,227.0,45.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7739,563,313.5,96.0,17.0,0.0,0.0,0.0,26.0,3.4,46.8,223.0,44.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7740,563,291.0,182.0,30.0,0.0,0.0,0.0,33.0,6.0,87.8,133.0,26.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7741,563,275.0,178.0,28.0,0.0,0.0,0.0,25.0,5.6,85.8,226.0,45.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7742,563,308.6666666666667,106.0,19.0,0.0,0.0,0.0,27.0,3.8,51.6,216.0,43.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7743,563,260.0,183.0,30.0,0.0,0.0,0.0,30.0,6.0,87.8,124.0,24.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7744,563,231.0,173.0,27.0,0.0,0.0,0.0,25.0,5.4,83.2,225.0,45.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7745,563,262.0,98.0,18.0,0.0,0.0,0.0,26.0,3.6,48.0,197.0,39.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7746,563,249.0,181.0,30.0,0.0,0.0,0.0,32.0,6.0,87.2,174.0,34.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7747,563,319.0,156.0,26.0,0.0,0.0,0.0,24.0,5.2,75.8,207.0,41.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7748,563,265.6666666666667,142.0,25.0,0.0,0.0,0.0,26.0,5.0,68.2,166.0,33.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7749,563,330.0,162.0,27.0,0.0,0.0,0.0,36.0,5.4,79.2,221.0,44.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7750,563,284.0,129.0,21.0,0.0,0.0,0.0,25.0,4.2,63.2,214.0,42.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7751,563,248.0,185.0,30.0,0.0,0.0,0.0,24.0,6.0,87.2,150.0,30.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7752,563,230.0,171.0,27.0,0.0,0.0,0.0,34.0,5.4,82.4,218.0,43.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7753,563,317.0,114.0,18.0,0.0,0.0,0.0,27.0,3.6,56.4,210.0,42.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7754,563,280.5,180.0,30.0,0.0,0.0,0.0,26.0,6.0,85.6,164.0,32.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7755,563,184.0,165.0,27.0,0.0,0.0,0.0,36.0,5.4,80.4,220.0,44.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7756,563,269.0,127.0,21.0,0.0,0.0,0.0,24.0,4.2,62.4,212.0,42.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7757,563,226.5,180.0,30.0,0.0,0.0,0.0,28.0,6.0,86.0,142.0,28.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7758,563,256.5,169.0,27.0,0.0,0.0,0.0,33.0,5.4,81.6,221.0,44.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7759,563,208.0,111.0,18.0,0.0,0.0,0.0,22.0,3.6,54.2,197.0,39.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7760,563,324.5,183.0,30.0,0.0,0.0,0.0,26.0,6.0,86.8,182.0,36.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7761,563,259.5,153.0,26.0,0.0,0.0,0.0,36.0,5.2,75.2,227.0,45.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7762,563,200.0,145.0,23.0,0.0,0.0,0.0,23.0,4.6,70.0,202.0,40.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7763,563,252.0,187.0,30.0,0.0,0.0,0.0,28.0,6.0,88.8,151.0,30.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7764,563,290.5,161.0,26.0,0.0,0.0,0.0,33.0,5.2,77.8,228.0,45.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7765,563,436.0,115.0,19.0,0.0,0.0,0.0,25.0,3.8,57.0,197.0,39.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7766,563,255.0,189.0,30.0,0.0,0.0,0.0,27.0,6.0,89.4,184.0,36.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7767,563,241.0,155.0,26.0,0.0,0.0,0.0,34.0,5.2,75.6,223.0,44.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7768,563,311.0,147.0,23.0,0.0,0.0,0.0,23.0,4.6,70.8,186.0,37.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7769,563,317.5,183.0,30.0,0.0,0.0,0.0,28.0,6.0,87.2,121.0,24.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7770,563,193.0,148.0,25.0,0.0,0.0,0.0,31.0,5.0,71.8,0.0,0.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7771,563,294.0,97.0,16.0,0.0,0.0,0.0,17.0,3.2,46.8,0.0,0.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7772,563,0.0,94.0,9.0,0.0,0.0,0.0,5.0,1.8,41.6,205.0,41.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7773,563,0.0,21.0,2.0,0.0,0.0,0.0,7.0,0.4,10.0,64.0,12.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7774,563,0.0,181.0,18.0,0.0,0.0,0.0,12.0,3.6,80.8,27.0,5.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7775,563,0.0,54.0,5.0,0.0,0.0,0.0,11.0,1.0,24.6,52.0,10.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7776,563,0.0,21.0,2.0,0.0,0.0,0.0,7.0,0.4,10.0,117.0,23.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7777,563,0.0,42.0,4.0,0.0,0.0,0.0,12.0,0.8,19.6,147.0,29.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7778,563,0.0,102.0,10.0,0.0,0.0,0.0,11.0,2.0,45.8,189.0,37.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7779,563,0.0,130.0,13.0,0.0,0.0,0.0,7.0,2.6,58.0,180.0,36.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7780,563,0.0,166.0,17.0,0.0,0.0,0.0,12.0,3.4,74.4,152.0,30.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7781,563,0.0,160.0,15.0,0.0,0.0,0.0,11.0,3.0,71.0,209.0,41.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7782,563,0.0,135.0,13.0,0.0,0.0,0.0,7.0,2.6,60.0,165.0,33.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7783,563,0.0,185.0,18.0,0.0,0.0,0.0,12.0,3.6,82.4,201.0,40.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7784,563,0.0,146.0,14.0,0.0,0.0,0.0,11.0,2.8,65.0,170.0,34.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7785,563,0.0,180.0,17.0,0.0,0.0,0.0,7.0,3.4,79.6,162.0,32.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7786,563,0.0,149.0,15.0,0.0,0.0,0.0,12.0,3.0,66.8,213.0,42.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7787,563,0.0,143.0,14.0,0.0,0.0,0.0,11.0,2.8,63.8,176.0,35.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7788,563,0.0,191.0,18.0,0.0,0.0,0.0,7.0,3.6,84.4,135.0,27.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7789,563,0.0,155.0,15.0,0.0,0.0,0.0,12.0,3.0,69.2,203.0,40.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7790,563,0.0,118.0,12.0,0.0,0.0,0.0,11.0,2.4,53.0,161.0,32.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7791,563,0.0,180.0,18.0,0.0,0.0,0.0,7.0,3.6,80.2,199.0,39.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7792,563,0.0,141.0,14.0,0.0,0.0,0.0,12.0,2.8,63.2,179.0,35.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7793,563,0.0,177.0,17.0,0.0,0.0,0.0,11.0,3.4,78.6,178.0,35.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7794,563,0.0,160.0,15.0,0.0,0.0,0.0,7.0,3.0,70.8,196.0,39.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7795,563,0.0,157.0,15.0,0.0,0.0,0.0,12.0,3.0,70.0,128.0,25.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7796,563,0.0,174.0,17.0,0.0,0.0,0.0,11.0,3.4,77.4,209.0,41.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7797,563,0.0,113.0,11.0,0.0,0.0,0.0,7.0,2.2,50.4,165.0,33.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7798,563,0.0,185.0,18.0,0.0,0.0,0.0,12.0,3.6,82.4,100.0,20.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7799,563,0.0,145.0,15.0,0.0,0.0,0.0,11.0,3.0,65.0,177.0,35.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7800,563,0.0,88.0,8.0,0.0,0.0,0.0,7.0,1.6,39.2,209.0,41.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7801,563,0.0,156.0,15.0,0.0,0.0,0.0,12.0,3.0,69.6,140.0,28.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7802,563,0.0,186.0,18.0,0.0,0.0,0.0,11.0,3.6,82.6,173.0,34.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7803,563,0.0,124.0,12.0,0.0,0.0,0.0,7.0,2.4,55.2,204.0,40.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7804,563,0.0,152.0,15.0,0.0,0.0,0.0,12.0,3.0,68.0,140.0,28.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7805,563,0.0,181.0,18.0,0.0,0.0,0.0,11.0,3.6,80.6,204.0,40.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7806,563,0.0,124.0,12.0,0.0,0.0,0.0,7.0,2.4,55.2,213.0,42.6,general,8,6,12,4,8,2,0.25,1.0,24,1
7807,563,0.0,180.0,18.0,0.0,0.0,0.0,12.0,3.6,80.4,129.0,25.8,general,8,6,12,4,8,2,0.25,1.0,24,1
7808,563,0.0,190.0,18.0,0.0,0.0,0.0,11.0,3.6,84.2,191.0,38.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7809,563,0.0,114.0,11.0,0.0,0.0,0.0,7.0,2.2,50.8,207.0,41.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7810,563,0.0,169.0,16.0,0.0,0.0,0.0,12.0,3.2,75.2,131.0,26.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7811,563,0.0,184.0,18.0,0.0,0.0,0.0,11.0,3.6,81.8,207.0,41.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7812,563,0.0,116.0,11.0,0.0,0.0,0.0,7.0,2.2,51.6,207.0,41.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7813,563,0.0,183.0,18.0,0.0,0.0,0.0,12.0,3.6,81.6,15.0,3.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7814,563,0.0,184.0,18.0,0.0,0.0,0.0,11.0,3.6,81.8,71.0,14.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7815,563,0.0,11.0,1.0,0.0,0.0,0.0,6.0,0.2,5.4,196.0,39.2,general,8,6,12,4,8,2,0.25,1.0,24,1
7816,563,0.0,37.0,5.0,10.0,0.0,0.0,5.0,1.0,22.6,210.0,42.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7817,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,21.0,general,8,6,12,4,8,2,0.25,1.0,24,1
7818,563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5.4,general,8,6,12,4,8,2,0.25,1.0,24,1
7819,564,279.5,111.0,19.0,0.0,0.0,0.0,17.0,3.8,53.4,223.0,44.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7820,564,279.0,180.0,30.0,0.0,0.0,0.0,33.0,6.0,87.0,157.0,31.4,general,8,6,12,4,8,2,0.25,3.0,24,1
7821,564,287.0,181.0,28.0,0.0,0.0,0.0,23.0,5.6,86.4,229.0,45.8,general,8,6,12,4,8,2,0.25,3.0,24,1
7822,564,525.0,125.0,21.0,0.0,0.0,0.0,29.0,4.2,60.6,183.0,36.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7823,564,238.5,181.0,30.0,0.0,0.0,0.0,36.0,6.0,88.0,207.0,41.4,general,8,6,12,4,8,2,0.25,3.0,24,1
7824,564,266.0,143.0,23.0,0.0,0.0,0.0,26.0,4.6,69.8,218.0,43.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7825,564,329.0,171.0,29.0,0.0,0.0,0.0,26.0,5.8,81.4,152.0,30.4,general,8,6,12,4,8,2,0.25,3.0,24,1
7826,564,670.0,175.0,27.0,0.0,0.0,0.0,33.0,5.4,84.0,224.0,44.8,general,8,6,12,4,8,2,0.25,3.0,24,1
7827,564,263.0,118.0,21.0,0.0,0.0,0.0,24.0,4.2,58.2,244.0,48.8,general,8,6,12,4,8,2,0.25,3.0,24,1
7828,564,387.5,186.0,30.0,0.0,0.0,0.0,26.0,6.0,88.0,136.0,27.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7829,564,215.0,200.0,31.0,0.0,0.0,0.0,30.0,6.2,95.0,230.0,46.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7830,564,222.0,108.0,18.0,0.0,0.0,0.0,19.0,3.6,52.4,212.0,42.4,general,8,6,12,4,8,2,0.25,3.0,24,1
7831,564,257.0,192.0,30.0,0.0,0.0,0.0,26.0,6.0,90.4,155.0,31.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7832,564,256.0,170.0,27.0,0.0,0.0,0.0,32.0,5.4,81.8,228.0,45.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7833,564,304.3333333333333,122.0,21.0,0.0,0.0,0.0,23.0,4.2,59.6,208.0,41.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7834,564,352.0,190.0,30.0,0.0,0.0,0.0,26.0,6.0,89.6,156.0,31.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7835,564,321.0,163.0,25.0,0.0,0.0,0.0,37.0,5.0,79.2,225.0,45.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7836,564,254.5,121.0,20.0,0.0,0.0,0.0,25.0,4.0,59.4,200.0,40.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7837,564,232.0,187.0,30.0,0.0,0.0,0.0,26.0,6.0,88.4,179.0,35.8,general,8,6,12,4,8,2,0.25,3.0,24,1
7838,564,220.0,159.0,25.0,0.0,0.0,0.0,33.0,5.0,76.8,212.0,42.4,general,8,6,12,4,8,2,0.25,3.0,24,1
7839,564,258.3333333333333,139.0,25.0,0.0,0.0,0.0,26.0,5.0,68.6,143.0,28.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7840,564,281.5,175.0,29.0,0.0,0.0,0.0,26.0,5.8,83.2,226.0,45.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7841,564,301.0,109.0,17.0,0.0,0.0,0.0,34.0,3.4,53.8,215.0,43.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7842,564,245.5,181.0,30.0,0.0,0.0,0.0,25.0,6.0,87.4,141.0,28.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7843,564,403.0,177.0,29.0,0.0,0.0,0.0,27.0,5.8,84.2,231.0,46.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7844,564,224.0,109.0,17.0,0.0,0.0,0.0,32.0,3.4,53.4,210.0,42.0,general,8,6,12,4,8,2,0.25,3.0,24,1
7845,564,323.5,186.0,30.0,0.0,0.0,0.0,25.0,6.0,89.4,151.0,30.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7846,564,286.5,172.0,28.0,0.0,0.0,0.0,28.0,5.6,82.0,218.0,43.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7847,564,253.0,115.0,19.0,0.0,0.0,0.0,34.0,3.8,57.0,206.0,41.2,general,8,6,12,4,8,2,0.25,3.0,24,1
7848,564,233.0,174.0,30.0,0.0,0.0,0.0,24.0,6.0,84.4,143.0,28.6,general,8,6,12,4,8,2,0.25,3.0,24,1
7849,564,245.0,168.0,27.0,0.0,0.0,0.0,29.0,5.4,80.2,228.0,45.6,general,8,6,12,4,8,2,0.25,3.0,24,1
